ID,Name,Closed Permanently,Closed for COVID,Covid Notes,Category,Parent Organization,Description,Address,Address2ndLine,City,State,Zip,Latitude,Longitude,Neighborhood,Email,Phone,Hours,Website,Facebook,Pinterest,Twitter,LinkedIn,Instagram,Eligibility Requirements,Languages,Food Types,Non-food Items,Services,Public Notes,Admin Contact,Admin Phone,Admin Email,Donation Contact,Donation Phone,Donation Email,Donation Pickup,Accepts Frozen,Accepts Refrigerated,Accepts Perishable,Donation Schedule,Donation Delivery Instructions,Donation Notes,Verification Status
4674,Downey Family YMCA,,,It's temporarly closed until further notice because of Covid,"Meal Program, Other",,"The Downey Family YMCA is a non-profit organization committed to helping you live a balanced, healthy life in spirit, mind and body.",11531 Downey Avenue,,Downey,CA,90241,33.93687098,-118.135812,,,562-862-4201,[],,@downeyfamilyymca (https://www.facebook.com/downeyfamilyymca/),,,,,,English,,,,,,,,,,,,,,,,,,4
4431,Home At Last CDC,,,,"Meal Program, Shelter",,"Home At Last Community Development Corporation enhances the effectiveness of community programs by connecting individuals with the services they need. We also provide emergency shelter services, case management assistance and information to individuals who lives/works in South Los Angeles.",3425 W. Manchester Blvd.,,Inglewood,CA,90305,33.960447,-118.331386,,info@homeatlastcdc.org,(323) 750-7177,[],https://www.homeatlastcdc.org/services/,https://www.facebook.com/homeatlastorg/,,https://twitter.com/homeatlastorg,,https://www.instagram.com/homeatlastcdc/,,English,,,"Rapid pre housing, emergency shelter, case management",,,,,,,,,,,,,,,4
3103,Crafters Village and Wind Toys (S.A. Penney Lynn Wind),1,,,Unknown,,,8300 Pearblossom Highway,,Littlerock,CA,93543,34.5208321,-117.9811848,,,(661) 944-6100,[],,,,,,,,English,,,,,,,,,,,,,,,,,,4
4559,Boys & Girls Club of Bell Gardens,,,,"Meal Program, Other",Boys and Girls Club,"Offering services and programs tied to healthy youth development including academic services, character and citizenship programs, and athletic/active play not offered now (these services are currently closed due to COVID).

Currently, food services are available on weekdays at specified times, and learning hubs for kids are reopening with registration in advance.",7104 Perry Road,,Bell Gardens,CA,90201,33.96698636,-118.1474874,,abel.canel@bgcmla.org,(562) 231-2500,[],https://www.bgcmla.org/bellgardens,https://www.facebook.com/bgcmla.org,,https://twitter.com/BGCMLA,,https://www.instagram.com/bgcmla/,,English,,,,Food services begin at 3:00pm and may end early depending on supply available,,,,,,,,,,,,,,4
3111,Salvation Army - LA Central,,,,Food Pantry,Salvation Army,,1532 West 11th Street,,Los Angeles,CA,90015,34.04680283,-118.2647881,DOWNTOWN LOS ANGELES,Angel.Amezquita@USW.salvationarmy.org,(213) 896-9178,[],https://westernusa.salvationarmy.org/usw_thq/contact_us/,https://www.facebook.com/LACentralCorpsOfficial/,https://www.pinterest.com/salvationarmyus/,https://twitter.com/SalvationArmyUS,,https://www.instagram.com/salvationarmyus/,Photo I.D is required,English,"Fresh produce, canned goods","clothing, furniture, automobiles, household goods, appliances","poverty assistance, education, shelters, addiction treatment, elderly care centers, disaster relief",,,,,,800-728-7825,donorcare@usw.salvationarmy.org,1,,,,,Donate money at https://give-usw.salvationarmy.org/give/295499/#!/donation/checkout or donate goods at https://satruck.org/?_ga=1.233920030.1477465640.1465502729&cm_mc_uid=&cm_mc_sid_51410000=,,2
2902,Church of the Valley - Fetty Food Pantry,,,,Food Pantry,Church of the Valley,Serving individuals and families living within the immediate neighborhood (From Sepulveda Blvd. to Hazeltine Ave. and Vanowen St. to Oxnard St.,6565 Vesper Avenue,,Van Nuys,CA,91411,34.190109,-118.450956,VAN NUYS NC,info@covtoday.org,818-786-4070,[],https://www.covtoday.org/,https://www.facebook.com/COVtoday,,,,https://www.instagram.com/covtoday/,Individuals and Families with Photo ID or utility bill with current address can receive food 2  / month. Must live between Sepulveda Bl and Hazeltine Av and between Vanowen St and Oxnard Av.,English,,,,"TEFAP

YouTube channel https://www.youtube.com/channel/UCUWfNYwztc8Zp7sv9shQUkw
Instagram: https://www.instagram.com/covtoday/
",,,,,,,,,,,,,LARFB,4
3197,St. Joseph Center - Hampton Drive,,,"Grocery bags may be pick-up one time per week. Existing clients should present their Pantry card even if their cards expire. New Clients may receive one emergency bag each week but will not be fully registered until after the coronavirus threat subsides. (i.e., Regardless of registration, they will serve. Please note that the pantry is slowly starting to shift toward registration, which may start sooner than COVID passing through.) 

All workshops and appointments are canceled until further notice.

Note: Please explore their website as they post up-to-date information there.",Food Pantry,St. Joseph Center,"St. Joseph Center’s Food Pantry provides low-income households with supplemental groceries and educational workshops designed to lighten their economic load and promote healthy living. We use a “choice model” that lets our clients select their own food in a friendly, market-style setting. This empowers people to select items they enjoy and will use.

Our partners include the Westside Food Bank, Food Forward, and local grocers who generously donate much of the food we distribute.",204 Hampton Drive,,Venice,CA,90291,33.998086,-118.4783219,VENICE NC,foodpantry@stjosephctr.org,(310) 396-6468 ext 313,[],https://stjosephctr.org/program/outreach-engagement/,https://www.facebook.com/stjosephctr/,,https://twitter.com/StJosephCtr,,https://www.instagram.com/stjosephctr/,"If you need food, please just come in with your ID. They can work with you if you have difficulty accessing ID, and they will figure out from there. Please wear a mask.","English, Spanish, Russian","pre-packed grocery bags during COVID; may include fresh produce, canned goods, rice, bean, oats, milk, eggs, bread (stock is changing based on donations); sometimes pre-made meals","diapers for children and adults, pet food (occassionally) at the food pantry; hygeiene kits, clothing at the Bread & Roses Cafe","Educaitonal & Vocational Training (e.g., Early Learning Program, Culinary Training Program, Codetalk), Benefits Assistance & Support with Case Managers, Homeless Service Center, Mental Health Services, Housing Services","Please arrive no later than 10 min before the end of the food distribution (e.g., the pantry is closed at 12:30 pm on Mondays, so please come in no later than 12:25 pm).

For food seekers, please call the food pantry as the email is more general for non-urgent community concerns or questions.

| BREAD & ROSES CAFÉ |
Their Bread and Roses Café serves hot, nutritious meals to homeless men and women in a restaurant-style setting that fosters dignity and respect. Meals are made fresh daily by a professional chef, and a dedicated case manager is on-site to connect guests to the services they need to get back on their feet. The address of the cafe is 663 Rose Ave (about 10-min walk from the pantry), and the hours are 9:30 am to about 12:00 pm on weekdays (Monday-Friday). The cafe only serves the homeless population, who can get a to-go meal and charge their electronic devices.","Damaris Efcobar, Pantry Program Manager",,DEfcobar@ftstjosephctr.org,"Damaris Efcobar, Pantry Program Manager",310-396-6468 x326,DEfcobar@ftstjosephctr.org,,1,1,1,,Need to coordiante the schedule and pick-up with the manager,"for monetary donations, call 646-625-9288",3
3077,Palmdale Foursquare Church (The Highlands Christian Fellowship),,,Drive-Thru Food Pantry,Food Pantry,,,39625 20th Street West,,Palmdale,CA,93551,34.60320002,-118.16656,,help@thehighlands.church,(661) 273-1000,[],https://www.thehighlands.church,https://www.facebook.com/TheHighlandsChristianFellowship/,,,,https://www.instagram.com/thehighlandscf/,,English,,,,,,,,,,,,,,,,,,4
4146,Bellwood Southern Baptist Church (Bellwood Baptist Church),,,,"Food Pantry, Other",,,17614 Virginia Avenue,,Bellflower,CA,90706,33.872468,-118.138847,,,"(562) 925-4888, (888) 537-8720",[],,https://www.facebook.com/bellwoodbaptistchurch/,,,,,,English,,,,,,,,,,,,,,,,,,3
3061,Mt. Sinai Church of God in Christ - Bread of Life Food Pantry,,,,"Food Pantry, Other",,The Bread of Life Food Program is 12pm - 2pm at the Church every 3rd Sat of the Month.,936 W. Ninth Street,,Pomona,CA,91766,34.05114133,-117.7597165,,secretary@mtsinaicogic.org,(909) 868-0224,[],http://mtsinaicogic.org/,https://www.facebook.com/mtsinaichurch.cogic/about/,,https://twitter.com/mtsinaicogic,,https://www.instagram.com/mtsinai_cogic/,Please bring ID.,English,,,,Open by appointment only during posted hours. Please call. Thursday night sessions for CalFresh.,,,,,,giving@mtsinaicogic.org,,,,,,,,4
3071,Our Lady of Guadalupe Church,,,Face masks and social distancing enforced,Food Pantry,,Food pantry twice a week for parishioners living within the parish.,4509 Mercury Avenue,,Los Angeles,CA,90032,34.08613531,-118.1902245,LA-32 NC,rmartin@olgrosehill.com,(323) 225-4201,[],https://olgrosehill.com,https://www.facebook.com/Our-Lady-of-Guadalupe-Church-Rose-Hill-100427261694349/?modal=admin_todo_tour,,,,,Parishoners within the parish boundaries,"English, Spanish",food types vary from day to day,,"occasionally rent or utilities, clothing vouchers (requires submitting a form)",Open until scheduled hours or until they are out of food (usually no later than 9AM).,,,,Mary Ellen Ramirez,(323) 225-4201,,,1,1,1,,contact by phone first (9am-5pm M-F),primarily non-perishable; They do accept donations at site. Call to arrange donation drop-off.,4
3079,Project Hope - Paramount Care Foundation,,,,Food Pantry,Paramount Care Foundation," The mission of Paramount Care Foundation is to serve the residents of Paramount, CA, by working with students and parents to raise students’ proficiency in academic studies, fostering a high moral code among our students, providing a sports program as an alternative to gangs, assisting the less fortunate towards self-sufficiency, and providing intermittent events to be a light to the less fortunate in our community.",8206 Alondra Boulevard,,Paramount,CA,90723,33.88882859,-118.1556582,,info@pcf.la,(562) 272-4962,[],http://pcf.la/project-hope/,,,,,,,English,,clothing,"PopUp Shop (free clothing distribution), PopUp Clinic (medical screening), Seasonal events such as A Running Start (free backpacks and uniform tops for school), Sharing the Harvest (Thanksgiving Meal Assistance), Children's Christmas Store (low cost gifts and wrapping), Sharing the Blessings (Easter Meal Assistance); Free English as Second Language (ESL) Class, After School Program ($40 per month)","Exists and expanding to provide daily essentials to lower income individuals and families.  Consistent support is offered through our Friday Food Distribution, PopUp Shop (free clothing distribution) and PopUp Clinic (medical screening), where an average of 250 clients are served weekly. 
Seasonal events include:
1) A Running Start - back to school event (provides free backpacks & uniform tops).
2) Sharing the Harvest - Thanksgiving meal assistance.
3) Children's Christmas Store - provides low cost gifts and wrapping.
4) Sharing the Blessings - Easter meal assistance.",Mike McKown,(562) 272-4962,,,,Mike.McKown@erc.la,,,,,,,,4
4004,Norwalk Senior Center - special Covid-19 program  (City of Norwalk - Social Services Center.  Senior Nutrition Lunch Program),1,,Special Covid -19 program available for Norwalk residents in need. Please contact Norwalk Senior Center for more information. Center is open by appt only during COIVD.,Meal Program,City of Norwalk - Social Services Center.  Phone number:  562 929-5544.,,14040 San Antonio Drive,,Norwalk,CA,90650,33.90362502,-118.0808988,,,(562) 929-5580,[],https://www.norwalk.org/city-hall/departments/social-services/social-services-center,,,,,,,English,,Menu varies - check web site for monthly menu,,Food access available by appointment only. 562 929-5544 is phone number for city social services office.,,,,,,,,,,,,,LARFB,2
4627,Cornucopia Services - Panorama City,1,,,Other,,Collaborates with a variety of food banks across several counties to provide residents with a package of food that includes both fresh and packaged items every month.,9222 Van Nuys Boulevard,,Panorama City,CA,91402,34.23764319,-118.4501568,,,(424) 212-4633,[],www.cornucopiaservices.org,https://www.facebook.com/Cornucopia-Services-272272932846316/,,,,,,English,,,,,,,,,,,,,,,,,,2
2982,Greater New Unity Baptist Church,,,,Food Pantry,,,9719 S. Avalon Boulevard,,Los Angeles,CA,90003,33.947724,-118.265345,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,gnubc@att.net,(323) 757-5094,[],,https://m.facebook.com/GreaterNewUnityBC/,,,,,,English,,,,,,,,,,,,,,,,,,2
4665,David & Margaret Home Youth And Family Services,,,Bi-monthly contactless food bank distribution,"Food Pantry, Food Bank, Other",,"David & Margaret empowers children, youth, and families through culturally diverse services that foster emotional, educational, spiritual, and identity development. They provide bi-monthly contactless food bank distribution through coordination with the LA Food Bank. This is 2nd & 4th Thurs each month 11am-3pm",1351 Palomares Ave,,La Verne,CA,91104,34.10147613,-117.7847572,,camarellav@davidandmargaret.org,(909) 596-5921 ext. 3182 Vicky Camarella,[],https://www.davidandmargaret.org/bi-monthly-food-bank-distribution/bi-monthly-food-bank-distribution.html,David & Margaret Youth and Family Services,,,,David & Margaret Youth and Family Services,No ID or income verification needed. They ask name & how many in household & if they live in L.A. county but people do not have to show any proof.,English,10-15 pounds of shelf stable items - Distributed from LA Food Bank,,,Has a youth drop-in center usually -- not at this time.,Judy,626-898-2401,,Vicky,(909) 596-5921 ext. 3182,,,,,,,,,4
2953,First Presbyterian Church of Los Angeles,,,They are currently not distributing food at the moment.,Food Pantry,,"In an effort to assist people in the community in getting their basic food needs met, the Deacon Board of the First Presbyterian Church of Los Angeles has a Food Pantry that gives away mostly dried and canned goods to people in the community who need it. The Food Pantry takes place on the third Saturday of every month from 9-11am on the West Blvd side of the church. No id is necessary, but recipients must but willing to sign their name and provide their address and phone number when picking up. The Food Pantry does not give anything away on the Saturday before the Thanksgiving Basket Giveaway.",1809 West Boulevard,,Los Angeles,CA,90019,34.04040702,-118.337189,MID CITY NC,First.united@att.net,(323) 935-5204,[],http://fpcofla.org/,https://www.facebook.com/First-Presbyterian-Church-of-LA-296152657081928/?fref=ts,,,,,,English,,,,,,,,,,,,,,,,,,4
4799,Health Guard ADHC,,,,"Meal Program, Other",,"Health Guard is an Adult Day Health Care Center (ADHC) that provides medical, rehabilitation, and social services to adults in North Hollywood. We offer a comprehensive array of senior health services such as nursing supervision, and assistance, recreational and therapeutic activities, hot and nutritious meals, health services, and door-to-door transportation. Prepared meals are provided to managed care participants, other services are available.",5648 Vineland Ave,,North Hollywood,CA,91601,34.17350737,-118.3699656,,info@healthguardinc.com,(818) 760-7727,[],https://www.healthguardinc.com/,https://www.facebook.com/healthguardinc,,https://twitter.com/healthguardinc,,https://www.instagram.com/healthguardinc/,Must be MediCal eligible. Need to be enrolled in managed care to receive services.,English,,,Meal services are provided to existing participants in managed care only,,Dennis,8187607727,info@healthguardinc.com,,,,,,,,,,No donations accepted at this time,4
